ResponseId	MainBranch	Employment	RemoteWork	CodingActivities	EdLevel	LearnCode	LearnCodeOnline	LearnCodeCoursesCert	YearsCode	YearsCodePro	DevType	OrgSize	PurchaseInfluence	BuyNewTool	Country	Currency	CompTotal	CompFreq	LanguageHaveWorkedWith	LanguageWantToWorkWith	DatabaseHaveWorkedWith	DatabaseWantToWorkWith	PlatformHaveWorkedWith	PlatformWantToWorkWith	WebframeHaveWorkedWith	WebframeWantToWorkWith	MiscTechHaveWorkedWith	MiscTechWantToWorkWith	ToolsTechHaveWorkedWith	ToolsTechWantToWorkWith	NEWCollabToolsHaveWorkedWith	NEWCollabToolsWantToWorkWith	OpSysProfessional use	OpSysPersonal use	VersionControlSystem	VCInteraction	VCHostingPersonal use	VCHostingProfessional use	OfficeStackAsyncHaveWorkedWith	OfficeStackAsyncWantToWorkWith	OfficeStackSyncHaveWorkedWith	OfficeStackSyncWantToWorkWith	Blockchain	NEWSOSites	SOVisitFreq	SOAccount	SOPartFreq	SOComm	Age	Gender	Trans	Sexuality	Ethnicity	Accessibility	MentalHealth	TBranch	ICorPM	WorkExp	Knowledge_1	Knowledge_2	Knowledge_3	Knowledge_4	Knowledge_5	Knowledge_6	Knowledge_7	Frequency_1	Frequency_2	Frequency_3	TimeSearching	TimeAnswering	Onboarding	ProfessionalTech	TrueFalse_1	TrueFalse_2	TrueFalse_3	SurveyLength	SurveyEase	Annual_Salary_USD
37504	I am a developer by profession	Employed, full-time	Fully remote	I don’t code outside of work	Bachelor’s degree (B.A., B.S., B.Eng., etc.)	Other online resources (e.g., videos, blogs, forum);School (i.e., University, College, etc);On the job training;Colleague	Technical documentation;Blogs;Written Tutorials;Stack Overflow;Online forum		15.0	9	Developer, front-end	100 to 499 employees	I have little or no influence	Visit developer communities like Stack Overflow;Ask developers I know/work with;Read ratings or reviews on third party sites like G2Crowd	Canada	"CAD	Canadian dollar"	128000.0	Yearly	HTML/CSS;JavaScript	HTML/CSS;JavaScript					React.js	React.js			Docker;npm	npm	Visual Studio Code	Visual Studio Code	macOS	macOS	Git	Code editor;Command-line;Version control hosting service web GUI			Confluence	Confluence	Slack;Zoom	Slack;Zoom	Very unfavorable	Stack Overflow	Daily or almost daily	Yes	Less than once per month or monthly	No, not really	25-34 years old	Woman	No	Straight / Heterosexual	White;Indigenous (such as Native American or Indigenous Australian)	None of the above	I have a mood or emotional disorder (e.g., depression, bipolar disorder, etc.)	Yes	Independent contributor	9.0	Agree	Agree	Disagree	Disagree	Disagree	Agree	Strongly agree	1-2 times a week	3-5 times a week	1-2 times a week	30-60 minutes a day	15-30 minutes a day	Just right	DevOps function;Continuous integration (CI) and (more often) continuous delivery;Automated testing;Observability tools	Yes	No	No	Appropriate in length	Easy	99948.0
39694	I am a developer by profession	Employed, full-time	Fully remote	Hobby;Contribute to open-source projects	Master’s degree (M.A., M.S., M.Eng., MBA, etc.)	Books / Physical media;Other online resources (e.g., videos, blogs, forum);School (i.e., University, College, etc);On the job training;Online Courses or Certification;Coding Bootcamp;Hackathons (virtual or in-person)	Technical documentation;Blogs;Written Tutorials;Stack Overflow;Online challenges (e.g., daily or weekly coding challenges);Online forum;How-to videos;Written-based Online Courses;Interactive tutorial;Coding sessions (live or recorded)	Coursera;Udemy;Codecademy;edX;Udacity	22.0	18	Developer, back-end	10,000 or more employees	I have some influence	Start a free trial;Visit developer communities like Stack Overflow;Ask developers I know/work with	Canada	"CAD	Canadian dollar"	128000.0	Yearly	Java;JavaScript;SQL;TypeScript	Java;JavaScript;Python;SQL;TypeScript	DynamoDB;Elasticsearch;Oracle;PostgreSQL;Redis	Cassandra;DynamoDB;Elasticsearch;MongoDB;PostgreSQL;Redis	AWS;Heroku;Microsoft Azure	AWS	Express;Gatsby;Next.js;Node.js;React.js	Express;Gatsby;Next.js;Node.js;React.js	Spring	Apache Kafka;Hadoop;Spring	Docker;Homebrew;npm	Docker;Homebrew;npm	Eclipse;IntelliJ;Notepad++	IntelliJ	macOS;Windows;Windows Subsystem for Linux (WSL)	macOS	Git	Code editor;Command-line			Confluence;Jira Work Management	Confluence;Jira Work Management	Microsoft Teams;Slack;Zoom	Slack	Favorable	Stack Overflow;Stack Exchange	Daily or almost daily	Yes	Less than once per month or monthly	Yes, somewhat	35-44 years old	Man	No	Straight / Heterosexual	Hispanic or Latino/a;South American;Multiracial	None of the above	None of the above	Yes	Independent contributor	17.0	Agree	Strongly agree	Agree	Agree	Agree	Neither agree nor disagree	Agree	3-5 times a week	6-10 times a week	1-2 times a week	15-30 minutes a day	60-120 minutes a day	Very short	DevOps function;Microservices;Developer portal or other central places to find tools/services;Continuous integration (CI) and (more often) continuous delivery;Automated testing;Observability tools	Yes	Yes	Yes	Appropriate in length	Easy	99948.0
61484	I am a developer by profession	Employed, full-time	Fully remote	Hobby	Bachelor’s degree (B.A., B.S., B.Eng., etc.)	Books / Physical media;School (i.e., University, College, etc)			19.0	12	Developer, full-stack;Developer, back-end	20 to 99 employees	I have some influence	Visit developer communities like Stack Overflow;Ask developers I know/work with	Canada	"CAD	Canadian dollar"	128000.0	Yearly	C#;HTML/CSS;JavaScript;SQL;TypeScript	C#;SQL;TypeScript	Microsoft SQL Server;PostgreSQL	Microsoft SQL Server;PostgreSQL			ASP.NET;jQuery;Node.js	ASP.NET;ASP.NET Core ;Blazor	.NET	.NET	npm		Notepad++;Visual Studio	Notepad++;Visual Studio	Windows	Windows	Git	Code editor			Jira Work Management		Rocketchat;Zoom	Microsoft Teams;Rocketchat;Zoom	Very unfavorable	Stack Overflow;Stack Exchange	Daily or almost daily	Yes	A few times per month or weekly	Neutral	25-34 years old	Man	No	Straight / Heterosexual	White		I have a concentration and/or memory disorder (e.g., ADHD, etc.)	Yes	Independent contributor	12.0	Strongly agree	Strongly disagree	Agree	Agree	Strongly agree	Disagree	Agree	3-5 times a week	6-10 times a week	1-2 times a week	30-60 minutes a day	Less than 15 minutes a day	Just right	Innersource initiative;DevOps function;Continuous integration (CI) and (more often) continuous delivery	No	Yes	Yes	Appropriate in length	Easy	99948.0
27113	I am a developer by profession	Employed, full-time;Independent contractor, freelancer, or self-employed	Fully remote	Hobby	Bachelor’s degree (B.A., B.S., B.Eng., etc.)	Other online resources (e.g., videos, blogs, forum);On the job training;Online Courses or Certification	Stack Overflow;Video-based Online Courses;Online challenges (e.g., daily or weekly coding challenges);How-to videos;Written-based Online Courses	Udemy	5.0	4	Developer, front-end;Developer, QA or test	1,000 to 4,999 employees	I have little or no influence	Start a free trial;Visit developer communities like Stack Overflow;Ask developers I know/work with;Read ratings or reviews on third party sites like G2Crowd	Canada	"CAD	Canadian dollar"	2542.0	Weekly	HTML/CSS;JavaScript;PHP;TypeScript	HTML/CSS;JavaScript	MongoDB;MySQL;Oracle;Firebase Realtime Database	MongoDB;Firebase Realtime Database			jQuery;Node.js;React.js	jQuery;Node.js;React.js			Docker;npm	Docker;npm	Notepad++;PhpStorm;Visual Studio;Visual Studio Code	Notepad++;Visual Studio;Visual Studio Code	Windows	Windows	Git	Code editor;Command-line;Version control hosting service web GUI;Dedicated version control GUI application			Confluence;Jira Work Management;Trello	Confluence;Jira Work Management;Trello	Microsoft Teams;Slack;Zoom	Microsoft Teams;Slack	Unsure	Stack Overflow;Stack Exchange	A few times per week	Yes	I have never participated in Q&A on Stack Overflow	Neutral	25-34 years old	Man	No	Straight / Heterosexual		None of the above	None of the above	Yes	People manager	5.0	Strongly agree	Neither agree nor disagree	Agree	Agree	Agree	Neither agree nor disagree	Agree	1-2 times a week	3-5 times a week	Never	15-30 minutes a day	30-60 minutes a day	Somewhat short	DevOps function;Microservices;Developer portal or other central places to find tools/services;Continuous integration (CI) and (more often) continuous delivery;Automated testing;Observability tools	Yes	No	No	Appropriate in length	Easy	99250.0
27101	I am a developer by profession	Employed, full-time	Hybrid (some remote, some in-person)	Hobby	Bachelor’s degree (B.A., B.S., B.Eng., etc.)	Books / Physical media;Other online resources (e.g., videos, blogs, forum);School (i.e., University, College, etc);On the job training;Online Courses or Certification	Technical documentation;Blogs;Stack Overflow;Online books;Online forum;How-to videos;Written-based Online Courses	Pluralsight	33.0	23	Developer, back-end;Developer, desktop or enterprise applications	10,000 or more employees	I have little or no influence	Visit developer communities like Stack Overflow;Research companies that have emailed me	Canada	"CAD	Canadian dollar"	127000.0	Yearly	Assembly;Bash/Shell;C;C#;C++;Crystal;Delphi;Perl;Python;SQL;VBA		Microsoft SQL Server		Heroku;Microsoft Azure;VMware				.NET;NumPy;Pandas;Xamarin		Docker		Notepad++;RAD Studio (Delphi, C++ Builder);Visual Studio;Visual Studio Code			Windows	Git;SVN	Code editor;Command-line;Dedicated version control GUI application			Trello		Microsoft Teams	Microsoft Teams	Favorable	Stack Overflow	Daily or almost daily	Yes	A few times per month or weekly	Yes, definitely	55-64 years old	Man	No	Straight / Heterosexual	White;European;North American	None of the above	None of the above	Yes	Independent contributor	33.0	Agree	Strongly agree	Agree	Agree	Strongly agree	Neither agree nor disagree	Neither agree nor disagree	1-2 times a week	1-2 times a week	1-2 times a week	30-60 minutes a day	15-30 minutes a day	Somewhat long	DevOps function;Continuous integration (CI) and (more often) continuous delivery;Automated testing	No	Yes	Yes	Appropriate in length	Easy	99167.0
37118	I am not primarily a developer, but I write code sometimes as part of my work	Employed, full-time	Fully remote	Hobby;School or academic work	Bachelor’s degree (B.A., B.S., B.Eng., etc.)	Books / Physical media;Other online resources (e.g., videos, blogs, forum);School (i.e., University, College, etc);On the job training;Online Courses or Certification	Technical documentation;Blogs;Written Tutorials;Stack Overflow;Video-based Online Courses;How-to videos;Written-based Online Courses;Interactive tutorial;Coding sessions (live or recorded);Certification videos	Coursera;Other	7.0	3	Developer, desktop or enterprise applications;Data or business analyst	100 to 499 employees	I have little or no influence	Start a free trial;Visit developer communities like Stack Overflow;Ask developers I know/work with;Read ratings or reviews on third party sites like G2Crowd	Canada	"CAD	Canadian dollar"	127000.0	Yearly	HTML/CSS;JavaScript;SQL	HTML/CSS;JavaScript;Python;SQL	Microsoft SQL Server;MySQL	MySQL			Node.js	Node.js			npm	Docker;Kubernetes;npm	Visual Studio Code	Visual Studio Code	Windows	Windows	Git	Code editor;Command-line			Asana;Smartsheet	Asana;Trello	Cisco Webex Teams;Google Chat;Microsoft Teams;Slack;Zoom	Slack;Zoom	Very unfavorable	Stack Overflow;Stack Exchange	A few times per month or weekly	Yes	I have never participated in Q&A on Stack Overflow	No, not really	25-34 years old	Man	No	Straight / Heterosexual	White;European	None of the above	None of the above	Yes	Independent contributor	4.0	Agree	Neither agree nor disagree	Agree	Agree	Neither agree nor disagree	Neither agree nor disagree	Agree	1-2 times a week	1-2 times a week	1-2 times a week	60-120 minutes a day	15-30 minutes a day	Somewhat short	Developer portal or other central places to find tools/services	No	Yes	Yes	Appropriate in length	Neither easy nor difficult	99167.0
41159	I am a developer by profession	Employed, full-time	Fully remote	Hobby;Contribute to open-source projects;Bootstrapping a business;Freelance/contract work	Some college/university study without earning a degree	Books / Physical media;On the job training;Online Courses or Certification;Colleague		Coursera;Udemy	22.0	20	Developer, front-end;Developer, full-stack;Developer, back-end;Developer, desktop or enterprise applications;Developer, mobile;Product manager	100 to 499 employees	I have a great deal of influence	Start a free trial;Visit developer communities like Stack Overflow;Ask developers I know/work with;Read ratings or reviews on third party sites like G2Crowd	Canada	"CAD	Canadian dollar"	127000.0	Yearly	C#;HTML/CSS;JavaScript;PowerShell;TypeScript	C#;F#;HTML/CSS;Rust;TypeScript	Microsoft SQL Server;SQLite	Microsoft SQL Server;MongoDB;Redis;SQLite	Managed Hosting;Microsoft Azure;OVH;VMware	Microsoft Azure;OVH;VMware	ASP.NET;ASP.NET Core 	ASP.NET Core ;FastAPI	.NET;Electron;Uno Platform	.NET;TensorFlow;Uno Platform	Docker;npm	Docker;Kubernetes	Visual Studio;Visual Studio Code	Visual Studio;Visual Studio Code	Linux-based;Windows;Windows Subsystem for Linux (WSL)	Linux-based;Windows;Windows Subsystem for Linux (WSL)	Git	Code editor;Command-line;Dedicated version control GUI application			Microsoft Planner		Microsoft Teams	Microsoft Teams	Very favorable	Stack Overflow;Stack Exchange	A few times per week	Yes	A few times per month or weekly	Yes, somewhat	45-54 years old	Man	No	Bisexual	North American	None of the above	I have autism / an autism spectrum disorder (e.g. Asperger's, etc.)	Yes	Independent contributor	23.0	Strongly agree	Neither agree nor disagree	Agree	Strongly agree	Agree	Agree	Neither agree nor disagree	Never	6-10 times a week	1-2 times a week	30-60 minutes a day	60-120 minutes a day	Just right	Innersource initiative;DevOps function;Developer portal or other central places to find tools/services;Continuous integration (CI) and (more often) continuous delivery;Automated testing;Observability tools	Yes	No	Yes	Too short	Easy	99167.0
65727	I am a developer by profession	Employed, full-time	Hybrid (some remote, some in-person)	I don’t code outside of work	Bachelor’s degree (B.A., B.S., B.Eng., etc.)	Books / Physical media;Other online resources (e.g., videos, blogs, forum);School (i.e., University, College, etc);On the job training;Online Courses or Certification;Colleague	Technical documentation;Blogs;Programming Games;Written Tutorials;Stack Overflow;Video-based Online Courses;How-to videos	Codecademy;Pluralsight	14.0	9	Developer, back-end	20 to 99 employees	I have some influence	Start a free trial;Research companies that have advertised on sites I visit;Read ratings or reviews on third party sites like G2Crowd;Research companies that have emailed me	Canada	"CAD	Canadian dollar"	127000.0	Yearly	Bash/Shell;C#;JavaScript;PowerShell;TypeScript	TypeScript	Elasticsearch;MongoDB;MySQL;Oracle;PostgreSQL;SQLite	Elasticsearch;MongoDB	AWS;Heroku;Microsoft Azure	AWS	ASP.NET Core ;Express;Fastify;Node.js	Fastify;Node.js			npm		Sublime Text;Visual Studio;Visual Studio Code	Visual Studio Code	macOS	macOS;Windows	Git	Code editor;Command-line;Version control hosting service web GUI			Jira Work Management;Notion	Jira Work Management;Notion	Slack;Zoom	Slack;Zoom	Indifferent	Stack Overflow;Stack Exchange	A few times per month or weekly	Yes	A few times per month or weekly	Yes, definitely	25-34 years old	Man	No	Straight / Heterosexual	European	None of the above	None of the above	Yes	Independent contributor	10.0	Strongly agree	Disagree	Agree	Agree	Agree	Neither agree nor disagree	Agree	1-2 times a week	3-5 times a week	Never	15-30 minutes a day	30-60 minutes a day	Just right	Microservices;Developer portal or other central places to find tools/services;Continuous integration (CI) and (more often) continuous delivery;Automated testing;Observability tools	Yes	Yes	Yes	Appropriate in length	Easy	99167.0
15902	I am a developer by profession	Employed, full-time	Fully remote	Hobby;Contribute to open-source projects;Bootstrapping a business	Associate degree (A.A., A.S., etc.)	Other online resources (e.g., videos, blogs, forum)	Technical documentation;Blogs;Written Tutorials;Stack Overflow;Online forum		13.0	5	Developer, back-end;DevOps specialist;Cloud infrastructure engineer	10,000 or more employees	I have some influence	Visit developer communities like Stack Overflow;Read ratings or reviews on third party sites like G2Crowd	Canada	"CAD	Canadian dollar"	126000.0	Yearly	Go;Rust	Go	PostgreSQL;Redis;SQLite	PostgreSQL;Redis;SQLite	AWS;DigitalOcean	AWS	React.js;Vue.js	Vue.js	Spring		Docker;Kubernetes;Terraform	Docker;Kubernetes;Terraform	GoLand;IntelliJ	GoLand	macOS;Windows	Windows	Git	Code editor			Confluence;Jira Work Management;Notion;Trello	Notion	Slack;Zoom	Slack;Zoom	Very unfavorable	Stack Overflow;Stack Exchange	A few times per month or weekly	Yes	Less than once per month or monthly	Neutral	18-24 years old	Man	No	Straight / Heterosexual	White	None of the above	I have a concentration and/or memory disorder (e.g., ADHD, etc.)	Yes	Independent contributor	5.0	Strongly agree	Neither agree nor disagree	Neither agree nor disagree	Neither agree nor disagree	Strongly agree	Strongly agree	Neither agree nor disagree	Never	3-5 times a week	1-2 times a week	30-60 minutes a day	60-120 minutes a day	Somewhat long	Innersource initiative;DevOps function;Microservices;Developer portal or other central places to find tools/services;Continuous integration (CI) and (more often) continuous delivery;Automated testing;Observability tools	Yes	Yes	Yes	Appropriate in length	Neither easy nor difficult	98386.0
20543	I am a developer by profession	Employed, full-time	Fully remote	I don’t code outside of work	Bachelor’s degree (B.A., B.S., B.Eng., etc.)	School (i.e., University, College, etc);Online Courses or Certification		Other	6.0	2	Developer, mobile	500 to 999 employees	I have little or no influence	Visit developer communities like Stack Overflow;Ask developers I know/work with	Canada	"CAD	Canadian dollar"	126000.0	Yearly	Kotlin	Kotlin							Flutter	Flutter	Homebrew;npm	Homebrew;npm	Android Studio;Visual Studio Code	Android Studio;Visual Studio Code	macOS	macOS	Git	Command-line			Jira Work Management;Trello	Jira Work Management;Trello	Google Chat;Zoom	Google Chat;Zoom	Favorable	Stack Overflow;Stack Exchange	A few times per week	Yes	A few times per week	Yes, definitely	35-44 years old	Man	No	Straight / Heterosexual	Middle Eastern	None of the above	None of the above	No																				Too long	Easy	98386.0
